abiye,akesim,ayakkabı,bej,bel,bir,blazer,bluz,bol,boğazlı,ceketle,clutch,crop,dantel,davetleri,dekolteli,detaylı,düz,düğünlerde,elbise,elbisesi,etekle,feminen,gece,geniş,gri,gömlek,görünüm,günlük,ideal,jean,kahverengi,kazakla,kokteyl,kol,kollu,kombin,kombinlenebilir,kombinlenerek,krem,krep,kruvaze,kullanım,kumaş,kısa,kışlık,lacivert,mezuniyet,modern,ofise,orta,pamuklu,pantolon,pantolonla,paça,saten,sağlar,siyah,sneaker,stil,straplez,sırt,takılarla,tamamlanabilir,tarz,tişörtle,top,topuklu,triko,uygun,uzun,volanlı,yaka,yeşil,yüksek,zarif,şifon,şık,şıklık
0.0,0.0,0.0,0.0,0.22594740758192533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35245502647298316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41188496233433974,0.0,0.0,0.0,0.0,0.3768213496349644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318535937825256,0.31791965467278965,0.0,0.22594740758192533,0.0,0.22594740758192533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994139064189458,0.0,0.3318535937825256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1979635795056848,0.0,0.0,0.0,0.3301516224781333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358553825645081,0.0,0.0,0.3301516224781333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4060308401964923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27854496543146556,0.0,0.1979635795056848,0.0,0.1979635795056848,0.0,0.0,0.0,0.358553825645081,0.0,0.0,0.0,0.0,0.0,0.0,0.4060308401964923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.37144523106203536,0.21154222250975674,0.0,0.3268165264757687,0.0,0.0,0.0,0.4167139590658863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36281254594502776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32839043786120475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154222250975674,0.0,0.21154222250975674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29765081639465657,0.0,0.0,0.3453249299948162,0.0
0.0,0.0,0.0,0.0,0.19920639203885843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31074175592913444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608048214567437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085798960294453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19920639203885843,0.0,0.19920639203885843,0.0,0.0,0.33405113434663763,0.3608048214567437,0.0,0.0,0.0,0.0,0.0,0.0,0.4085798960294453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802936667580179,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1948196495568104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37800954739575165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3341319393227252,0.3574694450264326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37800954739575165,0.0,0.0,0.0,0.1948196495568104,0.0,0.1948196495568104,0.0,0.0,0.0,0.0,0.37800954739575165,0.0,0.0,0.0,0.0,0.0,0.0,0.37800954739575165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741212938595792,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22307200960714005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825870919499646,0.0,0.40664333022527804,0.0,0.0,0.0,0.0,0.3720259357057146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276304377760044,0.3138738214367561,0.0,0.22307200960714005,0.0,0.22307200960714005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956035766198423,0.0,0.3276304377760044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22312251139569303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34804847509557496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067353911499798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40412196146497015,0.0,0.0,0.32770461078911006,0.3139448800576491,0.0,0.22312251139569303,0.0,0.22312251139569303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956704989977249,0.0,0.32770461078911006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19841732285602626,0.0,0.0,0.0,0.3309083480519886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35937565062183774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32389963248048936,0.0,0.0,0.40696148508699564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841732285602626,0.0,0.19841732285602626,0.0,0.0,0.0,0.35937565062183774,0.0,0.0,0.0,0.0,0.0,0.0,0.40696148508699564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27918340572513584,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22396625403194143,0.0,0.0,0.0,0.3735173021907893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082734698899408,0.0,0.0,0.0,0.0,0.3735173021907893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894383291191776,0.3151320694590214,0.0,0.22396625403194143,0.0,0.22396625403194143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967885834291197,0.0,0.32894383291191776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21433490553425466,0.0,0.3311310077872816,0.0,0.3574547247151567,0.0,0.42221522489238555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33272569722617684,0.0,0.0,0.3498837507280529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21433490553425466,0.0,0.21433490553425466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015802654299902,0.0,0.0,0.3498837507280529,0.0
0.0,0.0,0.0,0.0,0.19751775272029365,0.0,0.0,0.0,0.3294080996700055,0.0,0.0,0.0,0.3832446905549531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832446905549531,0.0,0.2779176641529411,0.0,0.19751775272029365,0.0,0.19751775272029365,0.0,0.0,0.3312194386661152,0.0,0.3832446905549531,0.0,0.0,0.0,0.0,0.0,0.0,0.3832446905549531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21175424895694714,0.0,0.32714409109227716,0.0,0.3531508625694812,0.0,0.4171316268921346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32871957999181556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21175424895694714,0.0,0.21175424895694714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37871374799659197,0.2979491485401486,0.0,0.0,0.345671045380976,0.0
0.0,0.0,0.0,0.0,0.20505738586621378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319868712535468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39787387872720764,0.0,0.0,0.0,0.3183236137559922,0.0,0.0,0.33473897824773174,0.0,0.0,0.0,0.0,0.0,0.39787387872720764,0.0,0.0,0.0,0.0,0.0,0.0,0.20505738586621378,0.0,0.20505738586621378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39787387872720764,0.0,0.0,0.0,0.0,0.0,0.2885263168113759,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19573719245783056,0.0,0.0,0.0,0.32643858951546006,0.0,0.0,0.0,0.37978986050851943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3545213687892891,0.0,0.37978986050851943,0.0,0.2754123240393967,0.0,0.19573719245783056,0.0,0.19573719245783056,0.0,0.0,0.0,0.0,0.37978986050851943,0.0,0.0,0.0,0.0,0.0,0.0,0.37978986050851943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2136136494851201,0.0,0.33001672245038194,0.0,0.35625185772599366,0.0,0.4207944330515453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316060456172673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136136494851201,0.0,0.2136136494851201,0.0,0.0,0.3582108043426132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005654209733732,0.0,0.0,0.34870636074074557,0.0
0.0,0.0,0.0,0.0,0.20357306376911843,0.0,0.0,0.0,0.33950677929769857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.31601940621950514,0.0,0.0,0.3323159469578644,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.0,0.0,0.0,0.20357306376911843,0.0,0.20357306376911843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.0,0.0,0.2864377990736336,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19887265097997375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858736064732091,0.0,0.0,0.0,0.0,0.31022115374563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858736064732091,0.0,0.2798240758769972,0.0,0.19887265097997375,0.0,0.19887265097997375,0.0,0.0,0.3334914807222864,0.0,0.3858736064732091,0.0,0.0,0.0,0.0,0.0,0.0,0.3858736064732091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21302932005654945,0.0,0.3291139782516241,0.0,0.0,0.0,0.4196433709766106,0.0,0.0,0.0,0.0,0.0,0.0,0.33230412087303374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33069895390466775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38584106163150456,0.0,0.0,0.0,0.0,0.0,0.21302932005654945,0.0,0.21302932005654945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29974323933325425,0.0,0.0,0.34775249197345603,0.0
0.0,0.0,0.0,0.0,0.202453431412375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31580680783921955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928214127835827,0.0,0.0,0.0,0.3142813297470526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928214127835827,0.36668589509817656,0.0,0.0,0.0,0.0,0.0,0.202453431412375,0.0,0.202453431412375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928214127835827,0.0,0.0,0.0,0.0,0.0,0.2848624186077733,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22379416185836598,0.0,0.0,0.0,0.37323029732624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40795975892866115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286910776053885,0.0,0.0,0.22379416185836598,0.0,0.22379416185836598,0.0,0.0,0.3752826044575883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965605357143625,0.0,0.3286910776053885,0.0,0.0,0.0,0.0,0.31488992689593326,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.393717639420262,0.22422660871461628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34977075486826387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087480767013874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32932622117664007,0.31549840192414785,0.0,0.22422660871461628,0.0,0.22422660871461628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971335920903316,0.0,0.32932622117664007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19746801888991947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831481917533549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33867411349934246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322349973401794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831481917533549,0.0,0.27784768608880955,0.0,0.19746801888991947,0.0,0.19746801888991947,0.0,0.0,0.0,0.0,0.3831481917533549,0.0,0.0,0.0,0.0,0.0,0.0,0.3831481917533549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1972274694721513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33826155119546464,0.0,0.0,0.0,0.3572205750073717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404521050485986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775092206527728,0.0,0.1972274694721513,0.0,0.1972274694721513,0.0,0.0,0.3307326598668442,0.3572205750073717,0.0,0.0,0.0,0.0,0.0,0.0,0.404521050485986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22594740758192533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35245502647298316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41188496233433974,0.0,0.0,0.0,0.0,0.3768213496349644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318535937825256,0.0,0.0,0.22594740758192533,0.0,0.22594740758192533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994139064189458,0.0,0.3318535937825256,0.0,0.0,0.0,0.0,0.31791965467278965,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2044255234622907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188830713073373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966478729220093,0.0,0.0,0.0,0.31734273358450416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966478729220093,0.0,0.0,0.0,0.0,0.0,0.0,0.2044255234622907,0.0,0.2044255234622907,0.0,0.0,0.3428031465409132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966478729220093,0.0,0.0,0.0,0.0,0.0,0.2876372538236401,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.20357306376911843,0.0,0.0,0.0,0.33950677929769857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.31601940621950514,0.0,0.0,0.3323159469578644,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.0,0.2864377990736336,0.0,0.20357306376911843,0.0,0.20357306376911843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19899338639570527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38610787000853086,0.0,0.0,0.0,0.0,0.31040948874182794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318690718010258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38610787000853086,0.0,0.27999395683330874,0.0,0.19899338639570527,0.0,0.19899338639570527,0.0,0.0,0.0,0.0,0.38610787000853086,0.0,0.0,0.0,0.0,0.0,0.0,0.38610787000853086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.20070744216853112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34422999446325964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894336610587197,0.0,0.0,0.0,0.3115709196668124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894336610587197,0.0,0.0,0.0,0.0,0.2824057217002684,0.0,0.20070744216853112,0.0,0.20070744216853112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894336610587197,0.0,0.0,0.0,0.0,0.3589569892876519,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22307200960714005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825870919499646,0.0,0.40664333022527804,0.0,0.0,0.0,0.0,0.3720259357057146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276304377760044,0.3138738214367561,0.0,0.22307200960714005,0.0,0.22307200960714005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956035766198423,0.0,0.3276304377760044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2266227578455637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535085043490809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131160745691651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699426386835944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33284549457239904,0.0,0.0,0.2266227578455637,0.0,0.2266227578455637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30030884592190826,0.0,0.33284549457239904,0.0,0.0,0.0,0.0,0.3188699073218325,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.20357306376911843,0.0,0.0,0.0,0.33950677929769857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.31601940621950514,0.0,0.0,0.3323159469578644,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.0,0.0,0.0,0.20357306376911843,0.0,0.20357306376911843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39499384108527097,0.0,0.0,0.0,0.0,0.0,0.2864377990736336,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19513336694925246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33466999080251386,0.35804507680909164,0.0,0.0,0.3534277133468922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002259664662217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19513336694925246,0.0,0.19513336694925246,0.0,0.0,0.0,0.3534277133468922,0.0,0.0,0.0,0.0,0.0,0.0,0.4002259664662217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745627104092861,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.20295478244107568,0.0,0.0,0.0,0.3384756472879069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39379418671001487,0.0,0.0,0.0,0.31505960881533446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39379418671001487,0.0,0.0,0.0,0.0,0.2855678453600433,0.0,0.20295478244107568,0.0,0.20295478244107568,0.0,0.0,0.34033684663236824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39379418671001487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21298536510845126,0.0,0.32904607122441953,0.0,0.0,0.0,0.41955678476121955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36528765580339156,0.0,0.0,0.0,0.0,0.0,0.0,0.35520404323985016,0.0,0.0,0.0,0.0,0.33063071984490944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996813924545045,0.0,0.21298536510845126,0.0,0.21298536510845126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476807392084768,0.0
0.0,0.0,0.0,0.0,0.2010245504073041,0.0,0.0,0.0,0.3352565236526392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900489477717732,0.0,0.0,0.0,0.3120631869416126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900489477717732,0.3640978900113871,0.0,0.0,0.0,0.0,0.0,0.2010245504073041,0.0,0.2010245504073041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900489477717732,0.0,0.0,0.0,0.0,0.0,0.2828519093456303,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.199454264308145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38700211374360766,0.0,0.0,0.0,0.0,0.31112841151491116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32559235240237216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38700211374360766,0.0,0.2806424358237837,0.0,0.199454264308145,0.0,0.199454264308145,0.0,0.0,0.0,0.0,0.38700211374360766,0.0,0.0,0.0,0.0,0.0,0.0,0.38700211374360766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.34791818180017636,0.1981433042473791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090834468575728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35887934508587144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063994624857864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787978474115117,0.0,0.1981433042473791,0.0,0.1981433042473791,0.0,0.0,0.0,0.35887934508587144,0.0,0.0,0.0,0.0,0.0,0.0,0.4063994624857864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
